,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
49,"Index(['const', 'SiO2', 'L/S'], dtype='object')",3,0.008705533952993772,0.08624056024252014,0.01009394026273025,-134.44741655173772,-130.55990595372472
50,"Index(['const', 'SiO2', 'run_number'], dtype='object')",3,0.00944974193023014,0.008126217341279163,-0.07452993121361406,-132.2326464531975,-128.3451358551845
51,"Index(['const', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.007321324129038358,0.23153145222845417,0.16749240658082543,-139.12294462547914,-135.23543402746614
52,"Index(['const', 'P2O5', 'L/S'], dtype='object')",3,0.008790949195683694,0.07727511541989074,0.00038137503821500385,-134.1837944450313,-130.29628384701832
53,"Index(['const', 'P2O5', 'run_number'], dtype='object')",3,0.009508776567382051,0.0019297614706240696,-0.08124275840682382,-132.06449614598037,-128.17698554796738
54,"Index(['const', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.007269354539868352,0.2369863390786835,0.17340186733524054,-139.31528452595458,-135.4277739279416
55,"Index(['const', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.007317401646137324,0.2319431680172226,0.16793843201865788,-139.13741405983959,-135.2499034618266
56,"Index(['const', 'L/S', 'run_number'], dtype='object')",3,0.00877043975510361,0.07942784896103705,0.0027135030411234995,-134.24685951909515,-130.35934892108216
57,"Index(['MgO', 'Al2O3', 'SiO2'], dtype='object')",3,0.010865553508756549,0.7984810392177244,0.77329116911994,-128.46317309303265,-124.57566249501966
58,"Index(['MgO', 'Al2O3', 'P2O5'], dtype='object')",3,0.01017337497375823,0.8113185903775662,0.787733414174762,-130.24040882902995,-126.35289823101695
59,"Index(['MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",3,0.007544353947780475,0.8600779641731877,0.8425877096948362,-138.31272164712502,-134.42521104911202
60,"Index(['MgO', 'Al2O3', 'L/S'], dtype='object')",3,0.008475072568555089,0.8428163079595341,0.8231683464544759,-135.17181829251928,-131.28430769450628
