,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
91,"Index(['MgO', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.008064126770380101,0.9308933646848978,0.9188748194127061,-134.51382046463755,-129.33047300062023
92,"Index(['MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.007641202945196898,0.9345176681445552,0.9231294365175213,-135.9683209243018,-130.78497346028448
93,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.011327702249233677,0.9029257090586441,0.8860432236775387,-125.338523314604,-120.15517585058669
94,"Index(['Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,0.009312700742024832,0.9201935395731066,0.9063141551510381,-130.62707035065608,-125.44372288663877
95,"Index(['Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.007800675994671605,0.9331510420749954,0.9215251363489076,-135.4106264316395,-130.2272789676222
96,"Index(['Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.007110882302622618,0.9390623232932147,0.9284644664746433,-137.91039623015575,-132.72704876613844
97,"Index(['SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.00751145445166302,0.9356295655738297,0.9244347074127566,-136.43072099800068,-131.24737353398336
98,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",5,0.01620948793346034,0.030712985543958182,-0.145521017084413,-113.66319498760973,-107.18401065758809
99,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",5,0.008845533598428455,0.47105911746954165,0.37488804791854924,-130.0166654775336,-123.53748114751195
100,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",5,0.008898127689225457,0.4679141218067594,0.3711712348625338,-129.85660329112142,-123.37741896109978
101,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.008838445317514333,0.47148297901736347,0.3753889752023386,-130.03831033425286,-123.55912600423122
102,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",5,0.008897479215614564,0.4679528989138978,0.3712170623527883,-129.85857105626653,-123.37938672624489
103,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.006775876297977586,0.5948194702910587,0.5211502830712512,-137.21335218711357,-130.73416785709193
104,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.008848293540936636,0.4708940797802078,0.37469300337660916,-130.00824237633134,-123.5290580463097
105,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,0.008902868513957841,0.46763063229310076,0.37083620180093724,-129.84222181838362,-123.36303748836198
106,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.006721479912878325,0.5980722386651431,0.5249944638769873,-137.43098152524857,-130.95179719522693
107,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.006764752927772427,0.5954846201305297,0.5219363692451715,-137.25771217335796,-130.77852784333632
108,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.00883112445485899,0.4719207483741482,0.3759063389876297,-130.0606836354199,-123.58149930539827
109,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,0.00889941366827349,0.46783722346196044,0.37108035500049863,-129.8527014674189,-123.37351713739727
110,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.0070879664913397495,0.5761572538776348,0.4990949364008411,-135.99754800574317,-129.51836367572153
111,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.006885046942839087,0.5882913375790061,0.5134352171388253,-136.78180446376808,-130.30262013374644
112,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.006999119132345851,0.5814701047027204,0.505373760103215,-136.33813094326308,-129.85894661324144
113,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.00884414943133734,0.9242088539990934,0.9069835935443419,-130.0208908230611,-123.54170649303947
114,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,0.008911044464612924,0.923635587878582,0.9062800396691688,-129.81743774276214,-123.3382534127405
115,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.007702835760740398,0.9339894973173241,0.9189871103439886,-133.75141649631368,-127.27223216629204
116,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.007077957946572217,0.9393444730573921,0.9255591260249812,-136.035700228688,-129.55651589866636
117,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.007502942108612739,0.9357025132597482,0.9210894480915092,-134.46133605283288,-127.98215172281124
118,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.006735779206339106,0.9422768204878327,0.9291579160532492,-137.37360266892674,-130.8944183389051
119,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",6,0.008823895338504396,0.4723530315306096,0.3467228009426595,-128.08279475789575,-120.30777356186978
120,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",6,0.008875041418570123,0.4692946233038018,0.34293620028089744,-127.92674606132553,-120.15172486529956
121,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.006721376955467422,0.5980783952619364,0.5023827750862069,-135.43139510550486,-127.65637390947889
122,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.006722576051568499,0.5980066923010143,0.502293999991732,-135.42657872526343,-127.65155752923745
123,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.006721321685133888,0.5980817002902507,0.5023868670260245,-135.4316171292287,-127.65659593320272
124,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.0067257493577629925,0.5978169364925742,0.5020590642289013,-135.41383672709878,-127.63881553107281
125,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.006726688430437935,0.9423547251330375,0.9258846465996197,-135.41006715571493,-127.63504595968895
126,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",7,0.006718835982696489,0.5982303391062491,0.4776994408381239,-133.4416042094749,-124.37074614744458
