,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
30,"Index(['P2O5', 'Concentration(mM)'], dtype='object')",2,0.31967007466587427,0.16917007154946073,0.10270367727341756,-39.1574920455261,-36.56581831351744
31,"Index(['P2O5', 'L/S'], dtype='object')",2,0.31803444252905905,0.17342111735855614,0.10729480674724057,-39.29599557920001,-36.70432184719135
32,"Index(['P2O5', 'run_number'], dtype='object')",2,0.31235439717055336,0.18818368680999975,0.12323838175479962,-39.78256946990622,-37.19089573789756
33,"Index(['Concentration(mM)', 'L/S'], dtype='object')",2,0.32515078830175614,0.15492556986215988,0.08731961545113265,-38.69850307567998,-36.10682934367132
34,"Index(['Concentration(mM)', 'run_number'], dtype='object')",2,0.31585733298074514,0.17907947550216796,0.11340583354234135,-39.48146001084416,-36.8897862788355
35,"Index(['L/S', 'run_number'], dtype='object')",2,0.31544285683601,0.18015670860268485,0.11456924529089962,-39.51691337422437,-36.925239642215715
36,"Index(['const', 'MgO', 'Al2O3'], dtype='object')",3,0.3290710196857772,0.0091074406042152,-0.07346693934543347,-36.37492011662694,-32.48740951861395
37,"Index(['const', 'MgO', 'SiO2'], dtype='object')",3,0.3287839776562969,0.009971776246768815,-0.07253057573266708,-36.398481951131856,-32.51097135311887
38,"Index(['const', 'MgO', 'P2O5'], dtype='object')",3,0.3192317366478289,0.03873530744402953,-0.04137008360230121,-37.194540393596526,-33.30702979558354
39,"Index(['const', 'MgO', 'Concentration(mM)'], dtype='object')",3,0.32987339013881184,0.006691357557612521,-0.07608436264591978,-36.309166427496294,-32.421655829483306
40,"Index(['const', 'MgO', 'L/S'], dtype='object')",3,0.32030862971650187,0.03549258698194846,-0.0448830307695558,-37.10361215242861,-33.21610155441562
41,"Index(['const', 'MgO', 'run_number'], dtype='object')",3,0.31323963308488745,0.05677861870649581,-0.021823163067962836,-37.70615766134088,-33.818647063327894
42,"Index(['const', 'Al2O3', 'SiO2'], dtype='object')",3,0.32342418530256983,0.02611108370777193,-0.05504632598324699,-36.84225944311396,-32.95474884510097
43,"Index(['const', 'Al2O3', 'P2O5'], dtype='object')",3,0.32075418572254133,0.03415093698918947,-0.04633648492837805,-37.06608068496418,-33.17857008695119
44,"Index(['const', 'Al2O3', 'Concentration(mM)'], dtype='object')",3,0.32533356688796133,0.020361589243572786,-0.0612749449861294,-36.68332969935494,-32.795819101341955
45,"Index(['const', 'Al2O3', 'L/S'], dtype='object')",3,0.3190195247106182,0.03937431609875042,-0.04067782422635369,-37.212494835248975,-33.32498423723599
46,"Index(['const', 'Al2O3', 'run_number'], dtype='object')",3,0.3135576004741326,0.0558211611934204,-0.0228604087071278,-37.678764048904824,-33.79125345089184
47,"Index(['const', 'SiO2', 'P2O5'], dtype='object')",3,0.3208657510776274,0.033814993458377574,-0.046700423753424314,-37.05669112443182,-33.169180526418835
48,"Index(['const', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.3273106515328405,0.014408228580646165,-0.06772441903763315,-36.519744556950855,-32.63223395893787
49,"Index(['const', 'SiO2', 'L/S'], dtype='object')",3,0.316091828422717,0.04819014093383345,-0.031127347321680432,-37.46142239512909,-33.573911797116104
50,"Index(['const', 'SiO2', 'run_number'], dtype='object')",3,0.3090422031951725,0.06941784184524424,-0.008130671334318773,-38.0704052393196,-34.18289464130661
51,"Index(['const', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.3192973149615639,0.03853783924035792,-0.04158400748961211,-37.18899447685992,-33.30148387884693
52,"Index(['const', 'P2O5', 'L/S'], dtype='object')",3,0.3053441119077016,0.08055346583370826,0.00393292131985068,-38.39544395903306,-34.50793336102007
53,"Index(['const', 'P2O5', 'run_number'], dtype='object')",3,0.3084460196881251,0.07121305857910265,-0.006185853205971981,-38.122542135524384,-34.2350315375114
54,"Index(['const', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.3207203091346743,0.034252945543109536,-0.046225975661631225,-37.068932451887406,-33.18142185387442
55,"Index(['const', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.31456793066240907,0.05277887364390588,-0.02615622021910191,-37.59190581036235,-33.70439521234936
56,"Index(['const', 'L/S', 'run_number'], dtype='object')",3,0.30183030996936433,0.09113416114748463,0.015395341243108374,-38.70795287924926,-34.820442281236275
57,"Index(['MgO', 'Al2O3', 'SiO2'], dtype='object')",3,0.3407305714223721,0.11443335266320631,0.0037375217461070864,-35.434821721666026,-31.54731112365304
58,"Index(['MgO', 'Al2O3', 'P2O5'], dtype='object')",3,0.31946420315837254,0.16970513636597961,0.06591827841172704,-37.17488598319353,-33.287375385180546
59,"Index(['MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",3,0.32772068737456356,0.14824634264635816,0.041777135477152894,-36.485941688248275,-32.59843109023529
60,"Index(['MgO', 'Al2O3', 'L/S'], dtype='object')",3,0.31945184694533363,0.16973725044986987,0.06595440675610365,-37.17593030741121,-33.28841970939822
61,"Index(['MgO', 'Al2O3', 'run_number'], dtype='object')",3,0.31277601654629467,0.18708788828664202,0.08547387432247233,-37.74614914985358,-33.85863855184059
62,"Index(['MgO', 'SiO2', 'P2O5'], dtype='object')",3,0.31953276733122077,0.16952693649262174,0.06571780355419943,-37.16909180024901,-33.28158120223602
63,"Index(['MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.32976358085532426,0.1429368151711119,0.03580391706750086,-36.318155768033364,-32.43064517002038
