,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
168,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'run_number'], dtype='object')",5,0.3165875660578935,0.0734632387487395,-0.09499799056967162,-33.41911054174558,-26.939926211723936
169,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.32237759532747656,0.056517927112563426,-0.11502426795787968,-32.92977222153493,-26.450587891513287
170,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.31896394668548755,0.06650843620356128,-0.10321730266851858,-33.21719905330353,-26.738014723281886
171,"Index(['const', 'MgO', 'Al2O3', 'L/S', 'run_number'], dtype='object')",5,0.3085238971626048,0.09706266735256874,-0.06710775676514613,-34.115725946388764,-27.63654161636712
172,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.3227757180365655,0.055352766616675875,-0.11640127581665594,-32.89644893453564,-26.417264604513996
173,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,0.31118568899508586,0.08927256992612387,-0.07631423554185357,-33.88378239394848,-27.404598063926834
174,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'run_number'], dtype='object')",5,0.31752363606767725,0.07072370198812383,-0.09823562492312643,-33.33939610510437,-26.860211775082725
175,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.31747354598287514,0.07087029746412832,-0.09806237572421206,-33.34365575327509,-26.86447142325344
176,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.3164451672798558,0.07387998822583397,-0.0945054684603781,-33.43125767686007,-26.952073346838425
177,"Index(['const', 'MgO', 'SiO2', 'L/S', 'run_number'], dtype='object')",5,0.29937443318916046,0.12383982358361922,-0.03546202667390452,-34.92854010064525,-28.449355770623605
178,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3109861519296862,0.08985654240687246,-0.07562408624642347,-33.901100763556755,-27.42191643353511
179,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.3111582431889986,0.08935289382702327,-0.0762193072953361,-33.88616383201355,-27.406979501991906
180,"Index(['const', 'MgO', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.29797006606797916,0.12794989581503824,-0.030604668582227657,-35.055495256942095,-28.57631092692045
181,"Index(['const', 'MgO', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.3083499095482214,0.09757186587459521,-0.06650597669366021,-34.130956502984986,-27.65177217296334
182,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.3244752329839935,0.0503789039514565,-0.12227947714827869,-32.75465846218539,-26.275474132163744
183,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,0.31093199875526883,0.0900150290696966,-0.07543678382672225,-33.90580278330438,-27.426618453282735
184,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'run_number'], dtype='object')",5,0.31886297235891964,0.06680395136441464,-0.1028680574784191,-33.22574778888901,-26.746563458867364
185,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3163052414528059,0.07428950027403125,-0.09402149967614504,-33.44319918599162,-26.96401485596997
186,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.31329998970405787,0.08308478006565934,-0.08362707810422076,-33.70095566401025,-27.221771333988606
187,"Index(['const', 'Al2O3', 'SiO2', 'L/S', 'run_number'], dtype='object')",5,0.29817219646452886,0.1273583335964028,-0.03130378756788765,-35.037185798750684,-28.55800146872904
188,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3110241505451334,0.08974533426775677,-0.0757555140471966,-33.89780190302578,-27.418617573004134
189,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.3175872535307571,0.07053751679160769,-0.0984556619735546,-33.33398706067754,-26.854802730655898
190,"Index(['const', 'Al2O3', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.2989871674570756,0.1249732096531273,-0.0341225704099406,-34.963489456402584,-28.48430512638094
191,"Index(['const', 'Al2O3', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.30856892699181054,0.09693088140585115,-0.0672635037930851,-34.11178551686788,-27.632601186846237
192,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3109002002865495,0.09010809163240807,-0.0753268007980632,-33.90856416702654,-27.429379837004895
193,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.31619370309212497,0.07461593252387433,-0.09363571610814847,-33.452721844631824,-26.97353751461018
194,"Index(['const', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.29649417369473136,0.13226929646772967,-0.025499922356319482,-35.189562786284526,-28.71037845626288
195,"Index(['const', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.299335216321943,0.12395459710296663,-0.03532638524194853,-34.932077225584706,-28.45289289556306
196,"Index(['const', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.30002057582285,0.12194879889626431,-0.037696874031687644,-34.8703285453101,-28.391144215288456
197,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.32342204622188137,0.3811941827926254,0.24055649706367666,-32.84243801779144,-26.36325368776979
198,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,0.3128757588046946,0.4013724732954902,0.2653207626808288,-33.737540396212296,-27.25835606619065
199,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'run_number'], dtype='object')",5,0.31757428418613365,0.39238274958217134,0.2542879199417557,-33.335089685078074,-26.85590535505643
200,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3131195469120508,0.4009060316884314,0.26474831161762036,-33.716510592406195,-27.23732626238455
201,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.3142022868151877,0.39883441734299496,0.2622058758300393,-33.623308013308346,-27.1441236832867
202,"Index(['MgO', 'Al2O3', 'SiO2', 'L/S', 'run_number'], dtype='object')",5,0.29959205347353496,0.42678828594343476,0.29651289638512446,-34.90892047895525,-28.429736148933607
203,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3194806780067794,0.38873523204313976,0.24981142114385335,-33.17349362238059,-26.694309292358945
204,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.3159190824591966,0.39554965941174325,0.2581745820053213,-33.47618208060568,-26.996997750584036
205,"Index(['MgO', 'Al2O3', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.3149434155386516,0.3974164102196823,0.2604655943605192,-33.559696405648566,-27.08051207562692
206,"Index(['MgO', 'Al2O3', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.3158708565798798,0.3956419303469184,0.2582878236075816,-33.480304016279646,-27.001119686258
207,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3162601183423508,0.3948971529087465,0.25737377856982524,-33.44705119579736,-26.96786686577571
208,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.3137513841258349,0.3996971328270672,0.26326466301503704,-33.662082767779125,-27.18289843775748
209,"Index(['MgO', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.30585339101964726,0.4148084220402328,0.2818103361402857,-34.350448555291976,-27.87126422527033
210,"Index(['MgO', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.30539264785645465,0.41568996537641745,0.2828922302346941,-34.39115251726821,-27.911968187246565
211,"Index(['MgO', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.3162868984449853,0.3948459143383113,0.2573108948697457,-33.44476500124618,-26.965580671224537
212,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.3144970175948254,0.39827050674048536,0.2615138037269593,-33.59799310814668,-27.118808778125036
213,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.31528319131071925,0.3967663146966415,0.2596677498549691,-33.530583237036,-27.051398907014352
214,"Index(['Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.3017553916581435,0.42264915483329324,0.2914330536590417,-34.71465547146738,-28.235471141445736
215,"Index(['Al2O3', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.3016480218762495,0.42285458623911254,0.291685174020729,-34.724264247542266,-28.24507991752062
216,"Index(['Al2O3', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.31427379752396256,0.398697595369665,0.2620379579536798,-33.61716366130079,-27.137979331279148
217,"Index(['SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.3067277883610558,0.4131354310746044,0.27975711995519625,-34.27336899409518,-27.794184664073533
218,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",6,0.24136294122991678,0.29361837978074445,0.12543227972854076,-38.74415903871835,-30.969137842692376
219,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",6,0.21852763989770163,0.36044900867119856,0.208174963116722,-41.427669488659944,-33.65264829263397
220,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'run_number'], dtype='object')",6,0.23243632399788927,0.3197433445798358,0.1577774742417014,-39.76166669113377,-31.986645495107794
221,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.3129990218201081,0.08396560369340877,-0.13413782399863683,-31.72690535686506,-23.951884160839086
222,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.3130500776552273,0.08381618181716977,-0.1343228225120756,-31.72250152479363,-23.947480328767654
223,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'L/S', 'run_number'], dtype='object')",6,0.2975798685498417,0.12909186215694202,-0.07826721828188132,-33.090875445520155,-25.31585424949418
224,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.31006486440175207,0.09255281621491318,-0.1235060370672505,-31.981206200457677,-24.206185004431703
225,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.3108310239549393,0.09031054561707808,-0.12628218161695104,-31.914572425541976,-24.139551229516
226,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.2944163368227393,0.1383503699279296,-0.0668043038987538,-33.37944543609777,-25.604424240071793
227,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.3082976169333001,0.09772490735588224,-0.11710249565462205,-32.13553578221867,-24.360514586192693
228,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.31079588019808113,0.0904133986225294,-0.126154839800678,-31.91762532248015,-24.142604126454174
229,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.31115198612618844,0.08937120597611758,-0.12744517355337837,-31.886706778884502,-24.111685582858527
230,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.2960788909522895,0.13348467814546505,-0.07282849372466238,-33.227406679470135,-25.45238548344416
231,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.2991320057538162,0.1245493205912851,-0.08389131736317079,-32.95041301858356,-25.175391822557586
232,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.29775595574971336,0.12857651891115873,-0.07890526230047024,-33.074903436643396,-25.29988224061742
233,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.3108182599471498,0.09034790122957137,-0.1262359318110069,-31.915681180009457,-24.140659983983483
234,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.31329997823127215,0.08308481364233411,-0.13522832596663403,-31.700956652727868,-23.925935456701893
235,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.2964867835809088,0.13229092464539838,-0.07430647424855441,-33.1902357693568,-25.41521457333083
236,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.2981678927301714,0.12737092906293512,-0.08039789735065184,-33.03757551203594,-25.262554316009968
237,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.2986882882741848,0.1258479204118892,-0.0822835271090896,-32.99049320411663,-25.215472008090657
238,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.2963783720309575,0.13260820585648592,-0.07391364989196991,-33.200110230197026,-25.42508903417105
239,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.31259803879180664,0.40190383707089616,0.2310192190911522,-31.761517230636244,-23.98649603461027
240,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.31223800994042805,0.40259268296188633,0.23190487809385374,-31.792631888898114,-24.01761069287214
241,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.29860938785315405,0.4286684274160548,0.2654308352492133,-32.997626368919924,-25.22260517289395
242,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.2995874957210755,0.42679700632526474,0.2630247224181975,-32.909331238356415,-25.13431004233044
243,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.3142737970915535,0.3986975961969964,0.22689690939613816,-31.617163698450085,-23.84214250242411
244,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.30538943874960833,0.4156961053845206,0.24875213549438357,-32.391436238375135,-24.61641504234916
245,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.3015147413716136,0.4231095928243236,0.25828376220270166,-32.73619659450732,-24.961175398481345
246,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",7,0.21850822175646276,0.360505838514256,0.16865759006853276,-39.430068787480906,-30.359210725450602
247,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)',
       'run_number'],
      dtype='object')",7,0.22645782925268348,0.33724022617678295,0.1384122940298178,-38.465221053190334,-29.39436299116003
248,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",7,0.19924004243529297,0.4168967975330966,0.24196583679302552,-41.92252790942874,-32.85166984739843
249,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.29755118103503747,0.12917582008803208,-0.13207143388555842,-31.093478444980036,-22.022620382949732
250,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.29434307655469083,0.13856477611049467,-0.11986579105635697,-31.3861647418195,-22.315306679789195
251,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.29607570428350305,0.13349400436700098,-0.12645779432289883,-31.227697279451704,-22.1568392174214
252,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.2963724793793445,0.13262545150642935,-0.12758691304164183,-31.20064705470999,-22.129788992679686
253,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.29859107265003476,0.4287034700310094,0.22874968454186262,-30.999282464375582,-21.92842440234528
254,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",8,0.1983477224848764,0.41950829376825727,0.2056429283144573,-40.043722177658054,-29.67702724962342
